
---------- Begin Simulation Statistics ----------
simSeconds                                   0.005000                       # Number of seconds simulated (Second)
system.littleCluster.cpus.mmu.dtb.hits        1400370                       # Total TLB (inst and data) hits (Count)
system.littleCluster.cpus.mmu.dtb.misses        10497                       # Total TLB (inst and data) misses (Count)
system.littleCluster.cpus.mmu.dtb.accesses      1410867                       # Total TLB (inst and data) accesses (Count)
system.littleCluster.cpus.mmu.itb.instHits      1580109                       # Inst hits (Count)
system.littleCluster.cpus.mmu.itb.instMisses         4172                       # Inst misses (Count)
system.littleCluster.cpus.mmu.itb.inserts         4114                       # Number of times an entry is inserted into the TLB (Count)
system.littleCluster.cpus.mmu.itb.flushTlb          217                       # Number of times a TLB invalidation was requested (Count)
system.littleCluster.cpus.mmu.itb.flushedEntries          246                       # Number of entries that have been flushed from TLB (Count)
system.littleCluster.cpus.mmu.itb.instAccesses      1584281                       # Inst accesses (Count)
system.littleCluster.cpus.mmu.itb.hits        1580109                       # Total TLB (inst and data) hits (Count)
system.littleCluster.cpus.mmu.itb.misses         4172                       # Total TLB (inst and data) misses (Count)
system.littleCluster.cpus.mmu.itb.accesses      1584281                       # Total TLB (inst and data) accesses (Count)
system.littleCluster.cpus.mmu.l2_shared.partialHits         2626                       # partial translation hits (Count)
system.littleCluster.cpus.mmu.l2_shared.instHits         4138                       # Inst hits (Count)
system.littleCluster.cpus.mmu.l2_shared.instMisses           34                       # Inst misses (Count)
system.littleCluster.cpus.mmu.l2_shared.readHits         5774                       # Read hits (Count)
system.littleCluster.cpus.mmu.l2_shared.readMisses         3666                       # Read misses (Count)
system.littleCluster.cpus.mmu.l2_shared.writeHits          807                       # Write hits (Count)
system.littleCluster.cpus.mmu.l2_shared.writeMisses          250                       # Write misses (Count)
system.littleCluster.cpus.mmu.l2_shared.inserts         2707                       # Number of times an entry is inserted into the TLB (Count)
system.littleCluster.cpus.mmu.l2_shared.flushTlb          217                       # Number of times a TLB invalidation was requested (Count)
system.littleCluster.cpus.mmu.l2_shared.flushedEntries         2473                       # Number of entries that have been flushed from TLB (Count)
system.littleCluster.cpus.mmu.l2_shared.readAccesses         9440                       # Read accesses (Count)
system.littleCluster.cpus.mmu.l2_shared.writeAccesses         1057                       # Write accesses (Count)
system.littleCluster.cpus.mmu.l2_shared.instAccesses         4172                       # Inst accesses (Count)
system.littleCluster.cpus.mmu.l2_shared.hits        10719                       # Total TLB (inst and data) hits (Count)
system.littleCluster.cpus.mmu.l2_shared.misses         3950                       # Total TLB (inst and data) misses (Count)
system.littleCluster.cpus.mmu.l2_shared.accesses        14669                       # Total TLB (inst and data) accesses (Count)
system.littleCluster.cpus.mmu.stage2_dtb.readHits            0                       # Read hits (Count)
system.littleCluster.cpus.mmu.stage2_dtb.readMisses            0                       # Read misses (Count)
system.littleCluster.cpus.mmu.stage2_dtb.writeHits            0                       # Write hits (Count)
system.littleCluster.cpus.mmu.stage2_dtb.writeMisses            0                       # Write misses (Count)
system.littleCluster.cpus.mmu.stage2_dtb.inserts            0                       # Number of times an entry is inserted into the TLB (Count)
system.littleCluster.cpus.mmu.stage2_dtb.flushTlb            0                       # Number of times a TLB invalidation was requested (Count)
system.littleCluster.cpus.mmu.stage2_dtb.flushedEntries            0                       # Number of entries that have been flushed from TLB (Count)
system.littleCluster.cpus.mmu.stage2_dtb.readAccesses            0                       # Read accesses (Count)
system.littleCluster.cpus.mmu.stage2_dtb.writeAccesses            0                       # Write accesses (Count)
system.littleCluster.cpus.mmu.stage2_dtb.hits            0                       # Total TLB (inst and data) hits (Count)
system.littleCluster.cpus.mmu.stage2_dtb.misses            0                       # Total TLB (inst and data) misses (Count)
system.littleCluster.cpus.mmu.stage2_dtb.accesses            0                       # Total TLB (inst and data) accesses (Count)
system.littleCluster.cpus.mmu.stage2_itb.instHits            0                       # Inst hits (Count)
system.littleCluster.cpus.mmu.stage2_itb.instMisses            0                       # Inst misses (Count)
system.littleCluster.cpus.mmu.stage2_itb.inserts            0                       # Number of times an entry is inserted into the TLB (Count)
system.littleCluster.cpus.mmu.stage2_itb.flushTlb            0                       # Number of times a TLB invalidation was requested (Count)
system.littleCluster.cpus.mmu.stage2_itb.flushedEntries            0                       # Number of entries that have been flushed from TLB (Count)
system.littleCluster.cpus.mmu.stage2_itb.instAccesses            0                       # Inst accesses (Count)
system.littleCluster.cpus.mmu.stage2_itb.hits            0                       # Total TLB (inst and data) hits (Count)
system.littleCluster.cpus.mmu.stage2_itb.misses            0                       # Total TLB (inst and data) misses (Count)
system.littleCluster.cpus.mmu.stage2_itb.accesses            0                       # Total TLB (inst and data) accesses (Count)
system.littleCluster.cpus.mmu.walker.instructionWalksS1         1043                       # Table walker stage 1 instruction walks requested (Count)
system.littleCluster.cpus.mmu.walker.instructionWalksS2            0                       # Table walker stage 2 instruction walks requested (Count)
system.littleCluster.cpus.mmu.walker.dataWalksS1         5196                       # Table walker stage 1 data walks requested (Count)
system.littleCluster.cpus.mmu.walker.dataWalksS2            0                       # Table walker stage 2 data walks requested (Count)
system.littleCluster.cpus.mmu.walker.walksLongDescriptor         6239                       # Table walker walks initiated with long descriptors (Count)
system.littleCluster.cpus.mmu.walker.walksLongTerminatedAtLevel::Level2           27                       # Level at which table walker walks with long descriptors terminate (Count)
system.littleCluster.cpus.mmu.walker.walksLongTerminatedAtLevel::Level3         2506                       # Level at which table walker walks with long descriptors terminate (Count)
system.littleCluster.cpus.mmu.walker.walkWaitTime::samples         6239                       # Table walker wait (enqueue to first request) latency (Tick)
system.littleCluster.cpus.mmu.walker.walkWaitTime::0         6239    100.00%    100.00% # Table walker wait (enqueue to first request) latency (Tick)
system.littleCluster.cpus.mmu.walker.walkWaitTime::total         6239                       # Table walker wait (enqueue to first request) latency (Tick)
system.littleCluster.cpus.mmu.walker.walkServiceTime::samples         2533                       # Table walker service (enqueue to completion) latency (Tick)
system.littleCluster.cpus.mmu.walker.walkServiceTime::mean 12986.577181                       # Table walker service (enqueue to completion) latency (Tick)
system.littleCluster.cpus.mmu.walker.walkServiceTime::gmean  8553.926994                       # Table walker service (enqueue to completion) latency (Tick)
system.littleCluster.cpus.mmu.walker.walkServiceTime::stdev 16651.140599                       # Table walker service (enqueue to completion) latency (Tick)
system.littleCluster.cpus.mmu.walker.walkServiceTime::0-16383         2154     85.04%     85.04% # Table walker service (enqueue to completion) latency (Tick)
system.littleCluster.cpus.mmu.walker.walkServiceTime::16384-32767          149      5.88%     90.92% # Table walker service (enqueue to completion) latency (Tick)
system.littleCluster.cpus.mmu.walker.walkServiceTime::32768-49151            3      0.12%     91.04% # Table walker service (enqueue to completion) latency (Tick)
system.littleCluster.cpus.mmu.walker.walkServiceTime::49152-65535          184      7.26%     98.30% # Table walker service (enqueue to completion) latency (Tick)
system.littleCluster.cpus.mmu.walker.walkServiceTime::65536-81919           36      1.42%     99.72% # Table walker service (enqueue to completion) latency (Tick)
system.littleCluster.cpus.mmu.walker.walkServiceTime::98304-114687            1      0.04%     99.76% # Table walker service (enqueue to completion) latency (Tick)
system.littleCluster.cpus.mmu.walker.walkServiceTime::114688-131071            2      0.08%     99.84% # Table walker service (enqueue to completion) latency (Tick)
system.littleCluster.cpus.mmu.walker.walkServiceTime::131072-147455            2      0.08%     99.92% # Table walker service (enqueue to completion) latency (Tick)
system.littleCluster.cpus.mmu.walker.walkServiceTime::147456-163839            1      0.04%     99.96% # Table walker service (enqueue to completion) latency (Tick)
system.littleCluster.cpus.mmu.walker.walkServiceTime::180224-196607            1      0.04%    100.00% # Table walker service (enqueue to completion) latency (Tick)
system.littleCluster.cpus.mmu.walker.walkServiceTime::total         2533                       # Table walker service (enqueue to completion) latency (Tick)
system.littleCluster.cpus.mmu.walker.pageSizes::4KiB         2506     98.93%     98.93% # Table walker page sizes translated (Count)
system.littleCluster.cpus.mmu.walker.pageSizes::2MiB           27      1.07%    100.00% # Table walker page sizes translated (Count)
system.littleCluster.cpus.mmu.walker.pageSizes::total         2533                       # Table walker page sizes translated (Count)
system.littleCluster.cpus.mmu.walker.requestOrigin_Requested::Data         5196                       # Table walker requests started/completed, data/inst (Count)
system.littleCluster.cpus.mmu.walker.requestOrigin_Requested::Inst         1043                       # Table walker requests started/completed, data/inst (Count)
system.littleCluster.cpus.mmu.walker.requestOrigin_Requested::total         6239                       # Table walker requests started/completed, data/inst (Count)
system.littleCluster.cpus.mmu.walker.requestOrigin_Completed::Data         1548                       # Table walker requests started/completed, data/inst (Count)
system.littleCluster.cpus.mmu.walker.requestOrigin_Completed::Inst          985                       # Table walker requests started/completed, data/inst (Count)
system.littleCluster.cpus.mmu.walker.requestOrigin_Completed::total         2533                       # Table walker requests started/completed, data/inst (Count)
system.littleCluster.cpus.mmu.walker.requestOrigin::total         8772                       # Table walker requests started/completed, data/inst (Count)
system.littleCluster.cpus.mmu.walker.walks         6239                       # Table walker walks requested (Count)
system.littleCluster.cpus.mmu.walker.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.littleCluster.cpus.mmu.walker.walk_unit_func_s1.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.littleCluster.cpus.mmu.walker.walk_unit_func_s2.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.littleCluster.cpus.mmu.walker.walk_units0.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.littleCluster.cpus.mmu.walker.walk_units1.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.littleCluster.cpus.mmu.walker.walk_units2.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.littleCluster.cpus.mmu.walker.walk_units3.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.littleCluster.cpus.mmu.walker.walk_units4.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.littleCluster.cpus.mmu.walker.walk_units5.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.littleCluster.cpus.mmu.walker.walk_units6.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.littleCluster.cpus.mmu.walker.walk_units7.power_state.pwrStateResidencyTicks::UNDEFINED   5000000000                       # Cumulative time (in ticks) in various power states (Tick)
system.littleCluster.cpus.power_model.dynamicPower     0.535781                       # Dynamic power for this power state (Watt)
system.littleCluster.cpus.power_model.staticPower     0.000310                       # Static power for this power state (Watt)
system.littleCluster.cpus.power_model.pm0.dynamicPower     0.600044                       # Dynamic power for this object (Watts) (Watt)
system.littleCluster.cpus.power_model.pm0.staticPower     0.000347                       # Static power for this object (Watts) (Watt)
system.littleCluster.cpus.power_model.pm1.dynamicPower            0                       # Dynamic power for this object (Watts) (Watt)
system.littleCluster.cpus.power_model.pm1.staticPower            0                       # Static power for this object (Watts) (Watt)
system.littleCluster.cpus.power_model.pm2.dynamicPower            0                       # Dynamic power for this object (Watts) (Watt)
system.littleCluster.cpus.power_model.pm2.staticPower            0                       # Static power for this object (Watts) (Watt)
system.littleCluster.cpus.power_model.pm3.dynamicPower            0                       # Dynamic power for this object (Watts) (Watt)
system.littleCluster.cpus.power_model.pm3.staticPower            0                       # Static power for this object (Watts) (Watt)
system.littleCluster.cpus.power_state.numTransitions           24                       # Number of power state transitions (Count)
system.littleCluster.cpus.power_state.ticksClkGated::samples           12                       # Distribution of time spent in the clock gated state (Tick)
system.littleCluster.cpus.power_state.ticksClkGated::mean 44623850.250000                       # Distribution of time spent in the clock gated state (Tick)
system.littleCluster.cpus.power_state.ticksClkGated::stdev 32999938.559196                       # Distribution of time spent in the clock gated state (Tick)
system.littleCluster.cpus.power_state.ticksClkGated::1000-5e+10           12    100.00%    100.00% # Distribution of time spent in the clock gated state (Tick)
system.littleCluster.cpus.power_state.ticksClkGated::min_value      5495565                       # Distribution of time spent in the clock gated state (Tick)
system.littleCluster.cpus.power_state.ticksClkGated::max_value     81165080                       # Distribution of time spent in the clock gated state (Tick)
system.littleCluster.cpus.power_state.ticksClkGated::total           12                       # Distribution of time spent in the clock gated state (Tick)
system.littleCluster.cpus.power_state.pwrStateResidencyTicks::ON   4464513797                       # Cumulative time (in ticks) in various power states (Tick)
system.littleCluster.cpus.power_state.pwrStateResidencyTicks::CLK_GATED    535486203                       # Cumulative time (in ticks) in various power states (Tick)
system.littleCluster.cpus.thread_0.numInsts      3968757                       # Number of Instructions committed (Count)
system.littleCluster.cpus.thread_0.numOps      4613928                       # Number of Ops committed (Count)
system.littleCluster.cpus.thread_0.numMemRefs      1359950                       # Number of Memory References (Count)
system.littleCluster.l2.demandHits::littleCluster.cpus.mmu.walker         5862                       # number of demand (read+write) hits (Count)
system.littleCluster.l2.demandHits::littleCluster.cpus.inst        84296                       # number of demand (read+write) hits (Count)
system.littleCluster.l2.demandHits::littleCluster.cpus.data        18603                       # number of demand (read+write) hits (Count)
system.littleCluster.l2.demandHits::total       108761                       # number of demand (read+write) hits (Count)
system.littleCluster.l2.overallHits::littleCluster.cpus.mmu.walker         5862                       # number of overall hits (Count)
system.littleCluster.l2.overallHits::littleCluster.cpus.inst        84296                       # number of overall hits (Count)
system.littleCluster.l2.overallHits::littleCluster.cpus.data        18603                       # number of overall hits (Count)
system.littleCluster.l2.overallHits::total       108761                       # number of overall hits (Count)
system.littleCluster.l2.demandMisses::littleCluster.cpus.mmu.walker          336                       # number of demand (read+write) misses (Count)
system.littleCluster.l2.demandMisses::littleCluster.cpus.inst         5401                       # number of demand (read+write) misses (Count)
system.littleCluster.l2.demandMisses::littleCluster.cpus.data        23990                       # number of demand (read+write) misses (Count)
system.littleCluster.l2.demandMisses::total        29727                       # number of demand (read+write) misses (Count)
system.littleCluster.l2.overallMisses::littleCluster.cpus.mmu.walker          336                       # number of overall misses (Count)
system.littleCluster.l2.overallMisses::littleCluster.cpus.inst         5401                       # number of overall misses (Count)
system.littleCluster.l2.overallMisses::littleCluster.cpus.data        23990                       # number of overall misses (Count)
system.littleCluster.l2.overallMisses::total        29727                       # number of overall misses (Count)
system.littleCluster.l2.demandMissLatency::littleCluster.cpus.mmu.walker     14981702                       # number of demand (read+write) miss ticks (Tick)
system.littleCluster.l2.demandMissLatency::littleCluster.cpus.inst    275678000                       # number of demand (read+write) miss ticks (Tick)
system.littleCluster.l2.demandMissLatency::littleCluster.cpus.data   1001284000                       # number of demand (read+write) miss ticks (Tick)
system.littleCluster.l2.demandMissLatency::total   1291943702                       # number of demand (read+write) miss ticks (Tick)
system.littleCluster.l2.overallMissLatency::littleCluster.cpus.mmu.walker     14981702                       # number of overall miss ticks (Tick)
system.littleCluster.l2.overallMissLatency::littleCluster.cpus.inst    275678000                       # number of overall miss ticks (Tick)
system.littleCluster.l2.overallMissLatency::littleCluster.cpus.data   1001284000                       # number of overall miss ticks (Tick)
system.littleCluster.l2.overallMissLatency::total   1291943702                       # number of overall miss ticks (Tick)
system.littleCluster.l2.demandAccesses::littleCluster.cpus.mmu.walker         6198                       # number of demand (read+write) accesses (Count)
system.littleCluster.l2.demandAccesses::littleCluster.cpus.inst        89697                       # number of demand (read+write) accesses (Count)
system.littleCluster.l2.demandAccesses::littleCluster.cpus.data        42593                       # number of demand (read+write) accesses (Count)
system.littleCluster.l2.demandAccesses::total       138488                       # number of demand (read+write) accesses (Count)
system.littleCluster.l2.overallAccesses::littleCluster.cpus.mmu.walker         6198                       # number of overall (read+write) accesses (Count)
system.littleCluster.l2.overallAccesses::littleCluster.cpus.inst        89697                       # number of overall (read+write) accesses (Count)
system.littleCluster.l2.overallAccesses::littleCluster.cpus.data        42593                       # number of overall (read+write) accesses (Count)
system.littleCluster.l2.overallAccesses::total       138488                       # number of overall (read+write) accesses (Count)
system.littleCluster.l2.demandMissRate::littleCluster.cpus.mmu.walker     0.054211                       # miss rate for demand accesses (Ratio)
system.littleCluster.l2.demandMissRate::littleCluster.cpus.inst     0.060214                       # miss rate for demand accesses (Ratio)
system.littleCluster.l2.demandMissRate::littleCluster.cpus.data     0.563238                       # miss rate for demand accesses (Ratio)
system.littleCluster.l2.demandMissRate::total     0.214654                       # miss rate for demand accesses (Ratio)
system.littleCluster.l2.overallMissRate::littleCluster.cpus.mmu.walker     0.054211                       # miss rate for overall accesses (Ratio)
system.littleCluster.l2.overallMissRate::littleCluster.cpus.inst     0.060214                       # miss rate for overall accesses (Ratio)
system.littleCluster.l2.overallMissRate::littleCluster.cpus.data     0.563238                       # miss rate for overall accesses (Ratio)
system.littleCluster.l2.overallMissRate::total     0.214654                       # miss rate for overall accesses (Ratio)
system.littleCluster.l2.demandAvgMissLatency::littleCluster.cpus.mmu.walker 44588.398810                       # average overall miss latency in ticks ((Tick/Count))
system.littleCluster.l2.demandAvgMissLatency::littleCluster.cpus.inst 51042.029254                       # average overall miss latency in ticks ((Tick/Count))
system.littleCluster.l2.demandAvgMissLatency::littleCluster.cpus.data 41737.557316                       # average overall miss latency in ticks ((Tick/Count))
system.littleCluster.l2.demandAvgMissLatency::total 43460.278602                       # average overall miss latency in ticks ((Tick/Count))
system.littleCluster.l2.overallAvgMissLatency::littleCluster.cpus.mmu.walker 44588.398810                       # average overall miss latency ((Tick/Count))
system.littleCluster.l2.overallAvgMissLatency::littleCluster.cpus.inst 51042.029254                       # average overall miss latency ((Tick/Count))
system.littleCluster.l2.overallAvgMissLatency::littleCluster.cpus.data 41737.557316                       # average overall miss latency ((Tick/Count))
system.littleCluster.l2.overallAvgMissLatency::total 43460.278602                       # average overall miss latency ((Tick/Count))
system.littleCluster.l2.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.littleCluster.l2.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
system.littleCluster.l2.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.littleCluster.l2.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.littleCluster.l2.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
system.littleCluster.l2.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.littleCluster.l2.avgBlocked::no_mshrs          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.littleCluster.l2.avgBlocked::no_wbuffers          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.littleCluster.l2.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.littleCluster.l2.writebacks::writebacks         5393                       # number of writebacks (Count)
system.littleCluster.l2.writebacks::total         5393                       # number of writebacks (Count)
system.littleCluster.l2.demandMshrMisses::littleCluster.cpus.mmu.walker          336                       # number of demand (read+write) MSHR misses (Count)
system.littleCluster.l2.demandMshrMisses::littleCluster.cpus.inst         5401                       # number of demand (read+write) MSHR misses (Count)
system.littleCluster.l2.demandMshrMisses::littleCluster.cpus.data        23990                       # number of demand (read+write) MSHR misses (Count)
system.littleCluster.l2.demandMshrMisses::total        29727                       # number of demand (read+write) MSHR misses (Count)
system.littleCluster.l2.overallMshrMisses::littleCluster.cpus.mmu.walker          336                       # number of overall MSHR misses (Count)
system.littleCluster.l2.overallMshrMisses::littleCluster.cpus.inst         5401                       # number of overall MSHR misses (Count)
system.littleCluster.l2.overallMshrMisses::littleCluster.cpus.data        23990                       # number of overall MSHR misses (Count)
system.littleCluster.l2.overallMshrMisses::total        29727                       # number of overall MSHR misses (Count)
system.littleCluster.l2.overallMshrUncacheable::littleCluster.cpus.data          424                       # number of overall MSHR uncacheable misses (Count)
system.littleCluster.l2.overallMshrUncacheable::total          424                       # number of overall MSHR uncacheable misses (Count)
system.littleCluster.l2.demandMshrMissLatency::littleCluster.cpus.mmu.walker     14141702                       # number of demand (read+write) MSHR miss ticks (Tick)
system.littleCluster.l2.demandMshrMissLatency::littleCluster.cpus.inst    262175500                       # number of demand (read+write) MSHR miss ticks (Tick)
system.littleCluster.l2.demandMshrMissLatency::littleCluster.cpus.data    941306968                       # number of demand (read+write) MSHR miss ticks (Tick)
system.littleCluster.l2.demandMshrMissLatency::total   1217624170                       # number of demand (read+write) MSHR miss ticks (Tick)
system.littleCluster.l2.overallMshrMissLatency::littleCluster.cpus.mmu.walker     14141702                       # number of overall MSHR miss ticks (Tick)
system.littleCluster.l2.overallMshrMissLatency::littleCluster.cpus.inst    262175500                       # number of overall MSHR miss ticks (Tick)
system.littleCluster.l2.overallMshrMissLatency::littleCluster.cpus.data    941306968                       # number of overall MSHR miss ticks (Tick)
system.littleCluster.l2.overallMshrMissLatency::total   1217624170                       # number of overall MSHR miss ticks (Tick)
system.littleCluster.l2.overallMshrUncacheableLatency::littleCluster.cpus.data     45850000                       # number of overall MSHR uncacheable ticks (Tick)
system.littleCluster.l2.overallMshrUncacheableLatency::total     45850000                       # number of overall MSHR uncacheable ticks (Tick)
system.littleCluster.l2.demandMshrMissRate::littleCluster.cpus.mmu.walker     0.054211                       # mshr miss ratio for demand accesses (Ratio)
system.littleCluster.l2.demandMshrMissRate::littleCluster.cpus.inst     0.060214                       # mshr miss ratio for demand accesses (Ratio)
system.littleCluster.l2.demandMshrMissRate::littleCluster.cpus.data     0.563238                       # mshr miss ratio for demand accesses (Ratio)
system.littleCluster.l2.demandMshrMissRate::total     0.214654                       # mshr miss ratio for demand accesses (Ratio)
system.littleCluster.l2.overallMshrMissRate::littleCluster.cpus.mmu.walker     0.054211                       # mshr miss ratio for overall accesses (Ratio)
system.littleCluster.l2.overallMshrMissRate::littleCluster.cpus.inst     0.060214                       # mshr miss ratio for overall accesses (Ratio)
system.littleCluster.l2.overallMshrMissRate::littleCluster.cpus.data     0.563238                       # mshr miss ratio for overall accesses (Ratio)
system.littleCluster.l2.overallMshrMissRate::total     0.214654                       # mshr miss ratio for overall accesses (Ratio)
system.littleCluster.l2.demandAvgMshrMissLatency::littleCluster.cpus.mmu.walker 42088.398810                       # average overall mshr miss latency ((Tick/Count))
system.littleCluster.l2.demandAvgMshrMissLatency::littleCluster.cpus.inst 48542.029254                       # average overall mshr miss latency ((Tick/Count))
system.littleCluster.l2.demandAvgMshrMissLatency::littleCluster.cpus.data 39237.472614                       # average overall mshr miss latency ((Tick/Count))
system.littleCluster.l2.demandAvgMshrMissLatency::total 40960.210247                       # average overall mshr miss latency ((Tick/Count))
system.littleCluster.l2.overallAvgMshrMissLatency::littleCluster.cpus.mmu.walker 42088.398810                       # average overall mshr miss latency ((Tick/Count))
system.littleCluster.l2.overallAvgMshrMissLatency::littleCluster.cpus.inst 48542.029254                       # average overall mshr miss latency ((Tick/Count))
system.littleCluster.l2.overallAvgMshrMissLatency::littleCluster.cpus.data 39237.472614                       # average overall mshr miss latency ((Tick/Count))
system.littleCluster.l2.overallAvgMshrMissLatency::total 40960.210247                       # average overall mshr miss latency ((Tick/Count))
system.littleCluster.l2.overallAvgMshrUncacheableLatency::littleCluster.cpus.data 108136.792453                       # average overall mshr uncacheable latency ((Tick/Count))
system.littleCluster.l2.overallAvgMshrUncacheableLatency::total 108136.792453                       # average overall mshr uncacheable latency ((Tick/Count))
system.littleCluster.l2.replacements            11733                       # number of replacements (Count)
system.littleCluster.l2.CleanEvict.mshrMisses::writebacks        18794                       # number of CleanEvict MSHR misses (Count)
system.littleCluster.l2.CleanEvict.mshrMisses::total        18794                       # number of CleanEvict MSHR misses (Count)
system.littleCluster.l2.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.littleCluster.l2.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.littleCluster.l2.InvalidateReq.hits::littleCluster.cpus.data         1602                       # number of InvalidateReq hits (Count)
system.littleCluster.l2.InvalidateReq.hits::total         1602                       # number of InvalidateReq hits (Count)
system.littleCluster.l2.InvalidateReq.misses::littleCluster.cpus.data         3408                       # number of InvalidateReq misses (Count)
system.littleCluster.l2.InvalidateReq.misses::total         3408                       # number of InvalidateReq misses (Count)
system.littleCluster.l2.InvalidateReq.missLatency::littleCluster.cpus.data       153500                       # number of InvalidateReq miss ticks (Tick)
system.littleCluster.l2.InvalidateReq.missLatency::total       153500                       # number of InvalidateReq miss ticks (Tick)
system.littleCluster.l2.InvalidateReq.accesses::littleCluster.cpus.data         5010                       # number of InvalidateReq accesses(hits+misses) (Count)
system.littleCluster.l2.InvalidateReq.accesses::total         5010                       # number of InvalidateReq accesses(hits+misses) (Count)
system.littleCluster.l2.InvalidateReq.missRate::littleCluster.cpus.data     0.680240                       # miss rate for InvalidateReq accesses (Ratio)
system.littleCluster.l2.InvalidateReq.missRate::total     0.680240                       # miss rate for InvalidateReq accesses (Ratio)
system.littleCluster.l2.InvalidateReq.avgMissLatency::littleCluster.cpus.data    45.041080                       # average InvalidateReq miss latency ((Tick/Count))
system.littleCluster.l2.InvalidateReq.avgMissLatency::total    45.041080                       # average InvalidateReq miss latency ((Tick/Count))
system.littleCluster.l2.InvalidateReq.mshrMisses::littleCluster.cpus.data         3408                       # number of InvalidateReq MSHR misses (Count)
system.littleCluster.l2.InvalidateReq.mshrMisses::total         3408                       # number of InvalidateReq MSHR misses (Count)
system.littleCluster.l2.InvalidateReq.mshrMissLatency::littleCluster.cpus.data     57757000                       # number of InvalidateReq MSHR miss ticks (Tick)
system.littleCluster.l2.InvalidateReq.mshrMissLatency::total     57757000                       # number of InvalidateReq MSHR miss ticks (Tick)
system.littleCluster.l2.InvalidateReq.mshrMissRate::littleCluster.cpus.data     0.680240                       # mshr miss rate for InvalidateReq accesses (Ratio)
system.littleCluster.l2.InvalidateReq.mshrMissRate::total     0.680240                       # mshr miss rate for InvalidateReq accesses (Ratio)
system.littleCluster.l2.InvalidateReq.avgMshrMissLatency::littleCluster.cpus.data 16947.476526                       # average InvalidateReq mshr miss latency ((Tick/Count))
system.littleCluster.l2.InvalidateReq.avgMshrMissLatency::total 16947.476526                       # average InvalidateReq mshr miss latency ((Tick/Count))
system.littleCluster.l2.ReadCleanReq.hits::littleCluster.cpus.inst        84296                       # number of ReadCleanReq hits (Count)
system.littleCluster.l2.ReadCleanReq.hits::total        84296                       # number of ReadCleanReq hits (Count)
system.littleCluster.l2.ReadCleanReq.misses::littleCluster.cpus.inst         5401                       # number of ReadCleanReq misses (Count)
system.littleCluster.l2.ReadCleanReq.misses::total         5401                       # number of ReadCleanReq misses (Count)
system.littleCluster.l2.ReadCleanReq.missLatency::littleCluster.cpus.inst    275678000                       # number of ReadCleanReq miss ticks (Tick)
system.littleCluster.l2.ReadCleanReq.missLatency::total    275678000                       # number of ReadCleanReq miss ticks (Tick)
system.littleCluster.l2.ReadCleanReq.accesses::littleCluster.cpus.inst        89697                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.littleCluster.l2.ReadCleanReq.accesses::total        89697                       # number of ReadCleanReq accesses(hits+misses) (Count)
system.littleCluster.l2.ReadCleanReq.missRate::littleCluster.cpus.inst     0.060214                       # miss rate for ReadCleanReq accesses (Ratio)
system.littleCluster.l2.ReadCleanReq.missRate::total     0.060214                       # miss rate for ReadCleanReq accesses (Ratio)
system.littleCluster.l2.ReadCleanReq.avgMissLatency::littleCluster.cpus.inst 51042.029254                       # average ReadCleanReq miss latency ((Tick/Count))
system.littleCluster.l2.ReadCleanReq.avgMissLatency::total 51042.029254                       # average ReadCleanReq miss latency ((Tick/Count))
system.littleCluster.l2.ReadCleanReq.mshrMisses::littleCluster.cpus.inst         5401                       # number of ReadCleanReq MSHR misses (Count)
system.littleCluster.l2.ReadCleanReq.mshrMisses::total         5401                       # number of ReadCleanReq MSHR misses (Count)
